SentenceIndex	DocumentId	Entity	Relation	Slotfill(tag)	Correct	Incorrect	Sentence
1508	APW_ENG_20070329.0735.LDC2009T13	Iranian Foreign Minister Manouchehr Mottaki-5	jobTitle	foreign minister-3	1		Iranian Foreign Minister Manouchehr Mottaki announced on Wednesday that British officials in Tehran would be given consular access to the seized personnel, but British officials said they were still waiting for that to happen.
1508	APW_ENG_20070329.0735.LDC2009T13	Iranian Foreign Minister Manouchehr Mottaki-5	nationality	Iranian-1	1		Iranian Foreign Minister Manouchehr Mottaki announced on Wednesday that British officials in Tehran would be given consular access to the seized personnel, but British officials said they were still waiting for that to happen.
1508	APW_ENG_20070329.0735.LDC2009T13	British officials-26	nationality	British-25	1		Iranian Foreign Minister Manouchehr Mottaki announced on Wednesday that British officials in Tehran would be given consular access to the seized personnel, but British officials said they were still waiting for that to happen.
1508	APW_ENG_20070329.0735.LDC2009T13	British officials-11	nationality	British-10	1		Iranian Foreign Minister Manouchehr Mottaki announced on Wednesday that British officials in Tehran would be given consular access to the seized personnel, but British officials said they were still waiting for that to happen.
1509	APW_ENG_20070329.0735.LDC2009T13	Iranian waters-27	nationality	Iranian-26	1		The spokesman dismissed Mottaki's suggestion that Britain should resolve the crisis by admitting that its personnel had made a mistake and crossed into Iranian waters.
1515	APW_ENG_20070510.1782.LDC2009T13	Havana hotels-43	city	Havana-42	1		Some of them never detonated, and are now on public display in Havana as part of what Cuba calls a wealth of evidence against Fidel Castro's archenemy, Luis Posada Carriles, in a string of 1997 bombings targeting Havana hotels.
1519	APW_ENG_20070510.1782.LDC2009T13	American authorities-6	nationality	American-5	1		We've provided American authorities with a lot of information, Cuban Lt. Col. Roberto Hernandez Cabellero said.
1519	APW_ENG_20070510.1782.LDC2009T13	Cuban Lt. Col. Roberto Hernandez Cabellero-21	nationality	Cuban-14		1	We've provided American authorities with a lot of information, Cuban Lt. Col. Roberto Hernandez Cabellero said.
1535	APW_ENG_20070510.1782.LDC2009T13	a Venezuelan prison-9	nationality	Venezuelan-8	1		Escaping after serving nine years in a Venezuelan prison, he wound up in El Salvador where he took part in the Iran-Contra arms operation run by Lt. Col Oliver North before he was arrested in Panama in 2000.
1537	APW_ENG_20070510.1782.LDC2009T13	the Havana hotel bombings-9	city	Havana-7	1		Posada once acknowledged involvement in the Havana hotel bombings -- telling The New York Times that we didn't want to hurt anybody -- but now denies any link to those attacks or the jetliner explosion.
1560	APW_ENG_20070106.0172.LDC2009T13	USC's Thornton School of Music-12	city	Thornton-9		1	Alice remains on the faculty at USC's Thornton School of Music, where the sisters had been professors for nearly 50 years.
1562	APW_ENG_20070106.0172.LDC2009T13	a Russian mother-7	nationality	Russian-6	1		Born in Slovenia to a Russian mother and Polish father, Eleonore Schoenfeld studied ballet before switching to the cello at age 11.
1562	APW_ENG_20070106.0172.LDC2009T13	Polish father-10	nationality	Polish-9	1		Born in Slovenia to a Russian mother and Polish father, Eleonore Schoenfeld studied ballet before switching to the cello at age 11.
1577	AFP_ENG_20071214.0109.LDC2009T13	the Kyoto Protocol-14	city	Kyoto-13		1	The United States is the only major industrial country to reject the Kyoto Protocol, with President George W. Bush arguing it is unfair by not making demands of fast-growing developing economies such as China, the second biggest emitter.
1577	AFP_ENG_20071214.0109.LDC2009T13	President George W. Bush-20	jobTitle	president-17	1		The United States is the only major industrial country to reject the Kyoto Protocol, with President George W. Bush arguing it is unfair by not making demands of fast-growing developing economies such as China, the second biggest emitter.
1580	XIN_ENG_20081125.0212.LDC2009T13	democratic Palestinian state-8	nationality	Palestinian-7	1		Israel to benefit by having democratic Palestinian state: Bush
1582	XIN_ENG_20081125.0212.LDC2009T13	a democratic Palestinian state-9	nationality	Palestinian-8	1		Israel will benefit by having a democratic Palestinian state that works for peace, U.S. President George W. Bush said Monday.
1582	XIN_ENG_20081125.0212.LDC2009T13	U.S. President George W. Bush-19	jobTitle	president-16	1		Israel will benefit by having a democratic Palestinian state that works for peace, U.S. President George W. Bush said Monday.
1583	XIN_ENG_20081125.0212.LDC2009T13	Israeli Prime Minister Ehud Olmert-36	nationality	Israeli-32	1		We strongly believe that Israel will benefit by having a Palestinian state, a democracy on her border that works for peace, Bush said before a meeting with Israeli Prime Minister Ehud Olmert at the White House.
1583	XIN_ENG_20081125.0212.LDC2009T13	Israeli Prime Minister Ehud Olmert-36	jobTitle	prime minister-34	1		We strongly believe that Israel will benefit by having a Palestinian state, a democracy on her border that works for peace, Bush said before a meeting with Israeli Prime Minister Ehud Olmert at the White House.
1589	XIN_ENG_20081125.0212.LDC2009T13	White House deputy press secretary Tony Fratto-50	jobTitle	press secretary-48	1		The Bush-Olmert meeting is expected to focus on the strong bilateral relationship between the United States and Israel, our continuing mutual efforts to bring peace to the Middle East, and a wide range of regional and international issues, White House deputy press secretary Tony Fratto told reporters.
1590	XIN_ENG_20081125.0212.LDC2009T13	Secretary of State Condoleezza Rice and Vice President Dick Cheney-13	jobTitle	secretary of state-6	1		Olmert met with Secretary of State Condoleezza Rice and Vice President Dick Cheney prior to his meeting with Bush, which was described by the Israeli newspaper Haaretz as the farewell dinner for the outgoing leaders.
1590	XIN_ENG_20081125.0212.LDC2009T13	Vice President Dick Cheney-13	jobTitle	president-11		1	Olmert met with Secretary of State Condoleezza Rice and Vice President Dick Cheney prior to his meeting with Bush, which was described by the Israeli newspaper Haaretz as the farewell dinner for the outgoing leaders.
1590	XIN_ENG_20081125.0212.LDC2009T13	the Israeli newspaper Haaretz-28	nationality	Israeli-26	1		Olmert met with Secretary of State Condoleezza Rice and Vice President Dick Cheney prior to his meeting with Bush, which was described by the Israeli newspaper Haaretz as the farewell dinner for the outgoing leaders.
1592	APW_ENG_20070129.1041.LDC2009T13	French hospitals-7	nationality	French-6	1		Secularism put to task in French hospitals
1601	APW_ENG_20070129.1041.LDC2009T13	Then-Prime Minister Jean-Pierre Raffarin-4	jobTitle	minister-2		1	Then-Prime Minister Jean-Pierre Raffarin said that hospitals were the next target.
1610	APW_ENG_20070129.1041.LDC2009T13	French Gynecologists and Obstetricians-32	nationality	French-29	1		I think the Oury case was the straw that broke the camel's back, said Emile Darai, secretary general of the National Congress of French Gynecologists and Obstetricians.
1617	XIN_ENG_20071123.0120.LDC2009T13	Lebanon's presidential election deadline-5	nationality	Lebanon-1	1		Lebanon's presidential election deadline imminent amid doubts
1625	XIN_ENG_20071123.0120.LDC2009T13	Lebanon's constitution-4	nationality	Lebanon-2	1		Under Lebanon's constitution, if no president is elected by the parliament in time limit, presidential powers pass to the government.
1633	APW_ENG_20070916.0099.LDC2009T13	Mexican Independence Day-8	nationality	Mexican-6	1		Political rivalries flare again on Mexican Independence Day
1637	APW_ENG_20070916.0099.LDC2009T13	President Felipe Calderon-8	jobTitle	president-6	1		In keeping with custom, President Felipe Calderon was to mark the start of Independence Day by stepping out on a National Palace balcony at 11:00 p.m. (0400GMT) and crying, Viva Mexico!
1639	APW_ENG_20070916.0099.LDC2009T13	Sen. Rosario Ibarra-21	jobTitle	sen.-19	1		But this year, in another corner of the plaza, thousands of Calderon's detractors led by Sen. Rosario Ibarra planned their own grito, or cry of independence.
1640	APW_ENG_20070916.0099.LDC2009T13	Mexico City Mayor Marcelo Ebrard-13	nationality	Mexico-9	1		A third celebration was in the works by Mexico City Mayor Marcelo Ebrard.
1640	APW_ENG_20070916.0099.LDC2009T13	Mexico City Mayor Marcelo Ebrard-13	jobTitle	mayor-11	1		A third celebration was in the works by Mexico City Mayor Marcelo Ebrard.
1641	APW_ENG_20070916.0099.LDC2009T13	leftist leader Andres Manuel Lopez Obrador-12	jobTitle	leader-8	1		Ibarra is a political ally of leftist leader Andres Manuel Lopez Obrador, who narrowly lost the July 2006 election to the conservative Calderon.
1647	APW_ENG_20070916.0099.LDC2009T13	The president's office-4	jobTitle	president-2		1	The president's office set up metal fencing around a section in front of the National Palace, while Lopez Obrador's supporters set up tents on the square's opposite end.
1648	APW_ENG_20070916.0099.LDC2009T13	the Mexican flag-32	nationality	Mexican-31	1		On Saturday, hundreds of vendors selling confetti and snacks crowded into the square, which was decorated with red, white and green lights -- the colors of the Mexican flag.
1652	APW_ENG_20070916.0099.LDC2009T13	the Mexican people-10	nationality	Mexican-9	1		We're here to show that the Mexican people are not fools and that we won't allow for another fraud to take place, Franco said.
1658	NYT_ENG_20080110.0091.LDC2009T13	Virginia Tech-19	province	Virginia-18	1		It took the deaths of 32 students and faculty and the wounding of two dozen more at Virginia Tech last year to shame the recalcitrant into concurrence.
1664	NYT_ENG_20080110.0091.LDC2009T13	a Omaha mall-17	city	Omaha-16		1	The noisiest reaction to the recent murder of nine in a shooting spree in a Omaha mall denounced the ban many malls have on customers packing heat.
1678	NYT_ENG_20080110.0091.LDC2009T13	the new Virginia Tech law-6	province	Virginia-4	1		And the new Virginia Tech law notwithstanding, it will be ever thus, for however long the gun lobby owns the Republican Party outright and has Democrats terrified into comparable servitude.
1684	APW_ENG_20080819.0878.LDC2009T13	Russia's Foreign Minister-4	nationality	Russia-1	1		Russia's Foreign Minister has criticized NATO after the alliance warned that its cooperation with Moscow will depend on the pullout of troops from Georgia.
1699	NYT_ENG_20080516.0037.LDC2009T13	Jordan Staal-2	nationality	Jordan-1		1	Jordan Staal scored Pittsburgh's goals in the third period, his second score coming with 5 minutes 49 seconds remaining.
1728	XIN_ENG_20081124.0160.LDC2009T13	Venezuelan president-2	nationality	Venezuelan-1	1		Venezuelan president hails high voter turnout
1730	XIN_ENG_20081124.0160.LDC2009T13	Venezuelan President Hugo Chavez-4	nationality	Venezuelan-1	1		Venezuelan President Hugo Chavez said on Sunday he was satisfied with the massive participation of his compatriots in the municipal and regional elections.
1730	XIN_ENG_20081124.0160.LDC2009T13	Venezuelan President Hugo Chavez-4	jobTitle	president-2	1		Venezuelan President Hugo Chavez said on Sunday he was satisfied with the massive participation of his compatriots in the municipal and regional elections.
