High Recall results

Input Files: 
   Extractions File: tac_development/benchmark/results/39-result-file
   Answer Key File: tac_development/benchmark/scoring/38-answer-key.txt
Output Files: 
   Scoring Report: tac_development/benchmark/scoring/39-extraction-scoring
   New Answer Key: tac_development/benchmark/scoring/39-answer-key-untagged.txt


Correct Extractions ------------------------------------------------

SentenceIndex	DocumentId	Entity	Relation	Slotfill(tag)	Correct	Incorrect	Sentence
2219	NYT_ENG_20070723.0163.LDC2009T13	Rob Toomey, a former Boston lawyer-33	jobTitle	lawyer-33	1		It's tough, it's an art, and most people learn through the course of their lives and personal interactions, said Rob Toomey, a former Boston lawyer who is vice president of SpeedReading People.
2225	NYT_ENG_20070723.0163.LDC2009T13	Dean Wilson, a chemistry research fellow-8	jobTitle	research fellow-8	1		For Dean Wilson, a chemistry research fellow at Vertex who recently completed the SpeedReading program, the training has already had workplace benefit.
2249	CNA_ENG_20070911.0035.LDC2009T13	Premier Chang Chun-hsiung and Minister of Justice-13	jobTitle	premier-7	1		Also present at the seminar were Premier Chang Chun-hsiung and Minister of Justice Shih Mao-lin.
2267	AFP_ENG_20080309.0384.LDC2009T13	President Pervez Musharraf-8	jobTitle	president-6	1		He was immediately pardoned by President Pervez Musharraf.
2277	NYT_ENG_20080212.0010.LDC2009T13	Al Zimmerman, 40, a former spokesman-11	jobTitle	spokesman-11	1		On Monday, Al Zimmerman, 40, a former spokesman for the Department of Children and Families, was arrested on a federal child pornography production charge at his parents' home in Lakeland, his second arrest in about a week.
2295	NYT_ENG_20080212.0010.LDC2009T13	Zimmerman, a former television journalist-6	jobTitle	television journalist-6	1		Zimmerman, a former television journalist who earned $75,000 as a DCF spokesman, previously worked as a reporter at Bay News 9, KENS-TV in San Antonio and WMAZ-TV in Macon, Ga.
2296	NYT_ENG_20080212.0010.LDC2009T13	DCF spokeswoman Erin Geraghty-4	jobTitle	spokeswoman-2	1		DCF spokeswoman Erin Geraghty described Zimmerman's actions as a betrayal of trust and said the agency would continue to cooperate with the investigation.
2337	XIN_ENG_20070109.0366.LDC2009T13	Vice President Alvaro Garcia-35	jobTitle	vice president-33	1		In addition to launching a denial of service attack, the hacker also replaced the Website's normal front page with vandalized images of President Evo Morales, and of Vice President Alvaro Garcia.
2337	XIN_ENG_20070109.0366.LDC2009T13	President Evo Morales-28	jobTitle	president-26	1		In addition to launching a denial of service attack, the hacker also replaced the Website's normal front page with vandalized images of President Evo Morales, and of Vice President Alvaro Garcia.
2387	NYT_ENG_20080203.0075.LDC2009T13	Vice President Dan Quayle-31	jobTitle	vice president-29	1		Former Dallas Cowboys quarterback Roger Staubach, who's leading the planning effort for the 2011 Super Bowl in North Texas, stopped by, and former Vice President Dan Quayle popped in to rub elbows with the legendary ballplayer.
2388	NYT_ENG_20080203.0075.LDC2009T13	Reid Sigmon, executive director of Tampa's host committee-10	jobTitle	executive director-5	1		Reid Sigmon, executive director of Tampa's host committee, said he and his staff have touched base with multiple media outlets gearing up for 2009 in Tampa.
2392	NYT_ENG_20080203.0075.LDC2009T13	Keith Goralski, senior director of operations and events-22	jobTitle	senior director-18	1		That was basically a couple of tables put together, said Keith Goralski, senior director of operations and events for ESPN Productions.
2431	AFP_ENG_20080816.0188.LDC2009T13	General James Cartwright, vice chairman of the US Joint Chiefs of Staff-13	jobTitle	vice chairman-6	1		General James Cartwright, vice chairman of the US Joint Chiefs of Staff, said Friday that Washington's plans called for sending two US Navy hospital ships to Georgia, among other assistance.
2437	NYT_ENG_20080121.0027.LDC2009T13	Dennis Bassford, the chief executive of Moneytree Inc., a chain of check-cashing stores-32	jobTitle	chief executive-23	1		Roy Innis, the national chairman of the Congress of Racial Equality, clapped and cheered beside Dennis Bassford, the chief executive of Moneytree Inc., a chain of check-cashing stores, as the towering video screen outside Nasdaq's media center beamed the scene onto Times Square.
2437	NYT_ENG_20080121.0027.LDC2009T13	Roy Innis, the national chairman of the Congress of Racial Equality-12	jobTitle	national chairman-6	1		Roy Innis, the national chairman of the Congress of Racial Equality, clapped and cheered beside Dennis Bassford, the chief executive of Moneytree Inc., a chain of check-cashing stores, as the towering video screen outside Nasdaq's media center beamed the scene onto Times Square.
2442	NYT_ENG_20080121.0027.LDC2009T13	Sen. Barack Obama, the first black candidate-31	jobTitle	sen.-24	1		Strikingly often in those discussions, they mentioned a name that they said had brought fresh meaning to the holiday: that of Sen. Barack Obama, the first black candidate widely seen as having a shot at the presidency.
2449	NYT_ENG_20080121.0027.LDC2009T13	Hulse, vice president of external affairs-17	jobTitle	vice president-14	1		They could not talk about world issues, said Hulse, vice president of external affairs for Healthfirst, an HMO.
2451	NYT_ENG_20080121.0027.LDC2009T13	opponent, Sen. Hillary Rodham Clinton-8	jobTitle	sen.-5	1		His main opponent, Sen. Hillary Rodham Clinton, also enjoys support among civil rights leaders and blacks.
2454	NYT_ENG_20080121.0027.LDC2009T13	President Lyndon B. Johnson-31	jobTitle	president-28	1		Roy Innis said he was glad they seemed to have pulled back from a dust-up over Clinton's remark that King's work came to fruition after President Lyndon B. Johnson pushed through the Civil Rights Act of 1964.
2473	AFP_ENG_20080517.0296.LDC2009T13	captain and chief engineer of a Russian cargo vessel-12	jobTitle	captain-4	1		Police arrested the captain and chief engineer of a Russian cargo vessel that ran aground off the country's east coast Saturday, on suspicion that they were drunk, said a statement from the navy.
2482	APW_ENG_20080531.0072.LDC2009T13	Christian church-14	religion	christian-13	1		In Yangon, there were eyewitness reports of one eviction from a Christian church.
2528	AFP_ENG_20070415.0098.LDC2009T13	Noriyuki Shikata, a Japanese foreign ministry spokesman-33	jobTitle	spokesman-33	1		Although the deadline has passed it is still extremely important for North Korea to take initial action as soon as possible, warned Noriyuki Shikata, a Japanese foreign ministry spokesman.
2533	AFP_ENG_20070415.0098.LDC2009T13	Kim Son-gyong, deputy director of the ministry's European department-22	jobTitle	deputy director-16	1		There is no reason to be pessimistic, said Kim Son-gyong, deputy director of the ministry's European department.
2559	NYT_ENG_20081017.0103.LDC2009T13	Audrey Singer, immigration policy analyst-18	jobTitle	policy analyst-18	1		Immigration has been complicated, heated and polarizing, explained Audrey Singer, immigration policy analyst at the Brookings Institution in Washington, D.C. Definitely not what you want to talk about in the last couple of weeks of the election.
2565	NYT_ENG_20081017.0103.LDC2009T13	Federico de Jesus, spokesman-5	jobTitle	spokesman-5	1		Federico de Jesus, spokesman for Obama, said McCain started it all by issuing Spanish ads smearing Obama's record on immigration -- and the Obama camp was forced to respond in kind.
2568	NYT_ENG_20081017.0103.LDC2009T13	Hessy Fernandez, spokeswoman-33	jobTitle	spokeswoman-33	1		But the fact that Obama always waits for his opponent to take the first step in tackling immigration proves a total lack of leadership on the issue, countered Hessy Fernandez, spokeswoman for McCain.
2584	APW_ENG_20080727.0634.LDC2009T13	Public Safety spokesman Peter Olson-25	jobTitle	spokesman-23	1		A police helicopter was sent to rescue people reported to be standing on buildings and vehicles, state Department of Public Safety spokesman Peter Olson said.
2599	LTW_ENG_20070124.0139.LDC2009T13	actress category-33	jobTitle	actress-32	1		There were the usual suspects -- Meryl Streep, Martin Scorsese, Clint Eastwood -- and the surprises, like Rinko Kikuchi and Adriana Barraza (both nominated in the supporting actress category for ``Babel'').
2612	LTW_ENG_20070124.0139.LDC2009T13	actor and actress categories-11	jobTitle	actress-10	1		The film did get nods in supporting actor and actress categories, for Eddie Murphy and Jennifer Hudson in roles that won them Golden Globes.
2617	LTW_ENG_20070124.0139.LDC2009T13	Ugandan dictator Idi Amin-26	jobTitle	dictator-24	1		Brit Helen Mirren as Queen Elizabeth II in ``The Queen'' (also a Best Picture nominee) and Whitaker as Ugandan dictator Idi Amin in ``The Last King of Scotland.''
2617	LTW_ENG_20070124.0139.LDC2009T13	Queen Elizabeth II-7	jobTitle	queen-5	1		Brit Helen Mirren as Queen Elizabeth II in ``The Queen'' (also a Best Picture nominee) and Whitaker as Ugandan dictator Idi Amin in ``The Last King of Scotland.''
2617	LTW_ENG_20070124.0139.LDC2009T13	King of Scotland-33	jobTitle	king-31	1		Brit Helen Mirren as Queen Elizabeth II in ``The Queen'' (also a Best Picture nominee) and Whitaker as Ugandan dictator Idi Amin in ``The Last King of Scotland.''
2643	LTW_ENG_20070124.0139.LDC2009T13	Former Vice President Al Gore's pic-7	jobTitle	vice president-3	1		Former Vice President Al Gore's pic on global warming, ``An Inconvenient Truth,'' was nominated for Best Documentary, which means there could be -- should be -- an intersection of politics and Hollywood on the red carpet come Oscar night, Feb. 25.
2651	LTW_ENG_20070124.0139.LDC2009T13	evangelical Christian kids-50	religion	evangelical-48	1		Also nominated in the documentary category were filmmakers Rachel Grady (daughter of Washingtonian James Grady, author of the novel that inspired ``Three Days of the Condor'') and Heidi Ewing for ``Jesus Camp,'' a close-up look at summer camp for evangelical Christian kids.
2651	LTW_ENG_20070124.0139.LDC2009T13	Christian kids-50	religion	christian-49	1		Also nominated in the documentary category were filmmakers Rachel Grady (daughter of Washingtonian James Grady, author of the novel that inspired ``Three Days of the Condor'') and Heidi Ewing for ``Jesus Camp,'' a close-up look at summer camp for evangelical Christian kids.
2651	LTW_ENG_20070124.0139.LDC2009T13	James Grady, author of the novel-21	jobTitle	author-18	1		Also nominated in the documentary category were filmmakers Rachel Grady (daughter of Washingtonian James Grady, author of the novel that inspired ``Three Days of the Condor'') and Heidi Ewing for ``Jesus Camp,'' a close-up look at summer camp for evangelical Christian kids.
2680	NYT_ENG_20070907.0252.LDC2009T13	Sean O'Keefe, LSU's chancellor-19	jobTitle	chancellor-19	1		He probably gets better medical treatment than most of us, Sean O'Keefe, LSU's chancellor, said.
2692	NYT_ENG_20070907.0252.LDC2009T13	Wayne Pacelle, the chief executive of the Humane Society of the United States-44	jobTitle	chief executive-36	1		These are manifestations of increasing concern about well-being and the ethic that if you are going to use animals, there should be a compelling reason, said Wayne Pacelle, the chief executive of the Humane Society of the United States.
2694	NYT_ENG_20070907.0252.LDC2009T13	Jay Coakley, an emeritus professor of sports sociology-36	jobTitle	emeritus professor-33	1		Twenty-five or 30 years ago, the news media and law enforcement officials might have looked the other way at an athlete involved in dogfighting, said Jay Coakley, an emeritus professor of sports sociology at the University of Colorado at Colorado Springs.
2696	NYT_ENG_20070907.0252.LDC2009T13	Jackie Sherrill, then the football coach-10	jobTitle	football coach-10	1		In 1992, Jackie Sherrill, then the football coach at Mississippi State, got off with an apology and a warning after he had a bull castrated to motivate his players for a game against Texas, whose mascot is a longhorn steer named Bevo.
2698	NYT_ENG_20070907.0252.LDC2009T13	Louisiana state Sen. Arthur J. Lentini of Metairie, a New Orleans suburb-13	jobTitle	sen.-3	1		Louisiana state Sen. Arthur J. Lentini of Metairie, a New Orleans suburb, led the effort in Louisiana to ban cockfighting, in which roosters are fitted with spikes for slashing duels.
2716	NYT_ENG_20070907.0252.LDC2009T13	Christina Chapple, a Southeastern spokeswoman-31	jobTitle	spokeswoman-31	1		The arrangement ended in 1972 when the university, which lacks a veterinary school on campus, realized it could not provide suitable care, Christina Chapple, a Southeastern spokeswoman, said.
2727	NYT_ENG_20070907.0252.LDC2009T13	Russ McKinney, a South Carolina spokesman-17	jobTitle	spokesman-17	1		Cockfighting is certainly not condoned by the university, Russ McKinney, a South Carolina spokesman, said in an e-mail message.
2729	NYT_ENG_20070907.0252.LDC2009T13	O'Keefe, the chancellor-12	jobTitle	chancellor-12	1		In LSU's written response to PETA, O'Keefe, the chancellor, said that instead of being cruel and inhumane, the school's habitat was far better than most found in zoos.
2744	NYT_ENG_20080417.0200.LDC2009T13	Documentary filmmaker Morgan Spurlock-4	jobTitle	filmmaker-2	1		Documentary filmmaker Morgan Spurlock comes roaring out of the gate so furiously at the beginning of Where in the World Is Osama Bin Laden?
