SentenceIndex	DocumentId	Entity	Relation	Slotfill(tag)	Correct	Incorrect	Sentence
2664	APW_ENG_20070303.0260.LDC2009T13	France's Jason Lamy Chappuis-13	nationality	France-9	1		Ackermann started the cross-country race 34 seconds behind France's Jason Lamy Chappuis after jumps of 95 and 95.5 meters on the normal hill.
2667	APW_ENG_20070303.0260.LDC2009T13	World Cup leader Virpi Kuitunen of Finland-9	jobTitle	leader-5		1	Elsewhere, World Cup leader Virpi Kuitunen of Finland coasted to victory in the women's 30-kilometer cross-country mass start event.
2669	APW_ENG_20070303.0260.LDC2009T13	fellow Norwegian Therese Johaug-15	nationality	Norwegian-13	1		Norway's Kristin Stormer Steira finished second 6.9 seconds behind while fellow Norwegian Therese Johaug took third 1:22.8 off the pace.
2669	APW_ENG_20070303.0260.LDC2009T13	Norway's Kristin Stormer Steira-5	nationality	Norway-1	1		Norway's Kristin Stormer Steira finished second 6.9 seconds behind while fellow Norwegian Therese Johaug took third 1:22.8 off the pace.
2744	NYT_ENG_20080417.0200.LDC2009T13	Documentary filmmaker Morgan Spurlock-4	jobTitle	filmmaker-2	1		Documentary filmmaker Morgan Spurlock comes roaring out of the gate so furiously at the beginning of Where in the World Is Osama Bin Laden?
2795	XIN_ENG_20081216.0226.LDC2009T13	VDSZSZ Chairman Istvan Gasko-4	jobTitle	chairman-2	1		VDSZSZ Chairman Istvan Gasko said the rail workers are determined to continue their strike until an agreement is reached.
2796	XIN_ENG_20081216.0226.LDC2009T13	Hungarian rail workers-15	nationality	Hungarian-13	1		The strike, which involves about 30 percent to 40 percent of Hungarian rail workers, costs the MAV a loss of 700 million forints (about 3.55 million U.S. dollars) each day, according to Gasko.
2804	AFP_ENG_20070320.0189.LDC2009T13	UN Secretary General Ban Ki-Moon-28	jobTitle	secretary general-26	1		Independence under international supervision is the only viable option for Kosovo, Ahtisaari said in the report that was sent to UN Secretary General Ban Ki-Moon last week.
2813	AFP_ENG_20070320.0189.LDC2009T13	ethnic Albanian officials-9	nationality	Albanian-8	1		Earlier this month, Serbian and ethnic Albanian officials failed to agree on future self-rule for Kosovo after more than 13 months of UN-sponsored talks.
2828	APW_ENG_20070214.0305.LDC2009T13	Argentine visitor Gimnasia y Esgrima 3-0-8	nationality	Argentine-3	1		Defensor beat Argentine visitor Gimnasia y Esgrima 3-0 in the Group 8 opening match of Copa Libertadores soccer on Tuesday.
2829	APW_ENG_20070214.0305.LDC2009T13	Argentina's Velez Sarsfield-6	nationality	Argentina-3	1		Also, Argentina's Velez Sarsfield beat Emelec of Ecuador 1-0 and Cucuta Deportivo and Deportes Tolima drew 0-0 in Bogota.
2834	APW_ENG_20070214.0305.LDC2009T13	Argentines players Jeronimo Morales and Cesar Asis-9	nationality	Argentines-3	1		Emelec debuted Argentines players Jeronimo Morales and Cesar Asis, Colombian Sebastian Hernandez, and Paraguayan Israel Rodriguez.
2834	APW_ENG_20070214.0305.LDC2009T13	Colombian Sebastian Hernandez-13	nationality	Colombian-11	1		Emelec debuted Argentines players Jeronimo Morales and Cesar Asis, Colombian Sebastian Hernandez, and Paraguayan Israel Rodriguez.
2836	APW_ENG_20070214.0305.LDC2009T13	Colombian champion Cucuta-3	nationality	Colombian-1	1		Colombian champion Cucuta squandered the advantages of an extra man and home field in its Copa Libertadores debut.
2837	APW_ENG_20070214.0305.LDC2009T13	Tolima defender Yesid Martinez-4	jobTitle	defender-2		1	Tolima defender Yesid Martinez was expelled after 57 minutes when he received his second yellow card for a rough tackle.
2882	CNA_ENG_20070528.0041.LDC2009T13	Australian artists-10	nationality	Australian-9	1		A two-day forum opened Monday between Taiwan and Australian artists at National Taiwan University of Arts as part of the 2007 International New Media Arts Festival, which features the theme Traversing Fantasy.
2888	CNA_ENG_20070528.0041.LDC2009T13	Taipei National University of the Arts for another exhibition-15	city	Taipei-7	1		The works will be moved to Taipei National University of the Arts for another exhibition until July 8.
2999	LTW_ENG_20080317.0056.LDC2009T13	the most prominent activist monks-23	jobTitle	activist-22		1	Now, he predicted, the Chinese government will use the violence as a reason to round up the most prominent activist monks and tighten its control over Tibet.
3002	LTW_ENG_20080317.0056.LDC2009T13	Buddhist monks-11	religion	buddhist-10	1		An Internet commentator who identified himself as Roomx said Buddhist monks have no more right than anybody else to torch shops and kill the Han Chinese businessmen inside.
3003	LTW_ENG_20080317.0056.LDC2009T13	Chinese citizens-6	nationality	Chinese-5	1		They are all Chinese citizens, he added.
3029	LTW_ENG_20080317.0056.LDC2009T13	The Chinese arrivals-3	nationality	Chinese-2	1		The Chinese arrivals, Tibetans and their supporters abroad say, have submerged Tibetan culture and Buddhist traditions by drawing the territory more closely into the rest of China.
3046	AFP_ENG_20070723.0411.LDC2009T13	Indonesian prosecutors-2	nationality	Indonesian-1	1		Indonesian prosecutors seek death for Palu bomber
3047	AFP_ENG_20070723.0411.LDC2009T13	Indonesian prosecutors-2	nationality	Indonesian-1	1		Indonesian prosecutors on Monday recommended the death sentence for a Muslim militant accused of terrorism, including a market bomb attack that killed eight people on Sulawesi island.
3052	AFP_ENG_20070723.0411.LDC2009T13	a Christian minister-14	religion	christian-13	1		Muis is also accused of taking part in the assassination of a Christian minister in Palu in October 2006.
3069	APW_ENG_20080930.0927.LDC2009T13	former Iowa Republican Chairman Michael Mahaffey-27	jobTitle	chairman-25	1		I honestly believe right now in Iowa that Obama is ahead but it is less than five, said former Iowa Republican Chairman Michael Mahaffey.
3111	CNA_ENG_20070527.0022.LDC2009T13	DPP Deputy Secretary-General Tsai Huang-liang-5	jobTitle	deputy secretary-general-3	1		DPP Deputy Secretary-General Tsai Huang-liang said Sunday that the DPP might summon candidates who lost in the party primary to run for legislative seats in tough electoral zones and that a nine-member committee will meet soon to consult hopefuls.
3115	CNA_ENG_20070527.0022.LDC2009T13	DPP Secretary-General Lin Chia-lung-13	jobTitle	secretary-general-11	1		DPP Legislator Cheng Yun-peng said the party should summon DPP Secretary-General Lin Chia-lung to run in a tough district because of his high caliber, competence and consistent political correctness.
3133	APW_ENG_20081124.0603.LDC2009T13	an Indian IT company-10	nationality	Indian-8	1		The acquisition -- the largest by an Indian IT company -- comes at a time of difficulty for India's information technology sector, which depends heavily on U.S. financial services firms that have been hit hard by the credit crisis.
3135	APW_ENG_20071030.1020.LDC2009T13	British man-5	nationality	British-4	1		Thai police arrest British man for allegedly distributing photos of naked children
3149	APW_ENG_20071030.1020.LDC2009T13	Thai police custody-9	nationality	Thai-7		1	Jones and Neil are both in Thai police custody.
3168	AFP_ENG_20080915.0112.LDC2009T13	owner Mike Ashley-19	jobTitle	owner-17	1		His sending off compounded a miserable match for Newcastle, which came just a day before owner Mike Ashley put the club up for sale in response to protests by fans who blamed him for the exit of popular manager Kevin Keegan.
3245	NYT_ENG_20080721.0096.LDC2009T13	Beth Israel Deaconess Medical Center-18	nationality	Israel-15	1		It's a problem Dr. Richard Wolfe, chief of emergency medicine at Beth Israel Deaconess Medical Center, is familiar with - but he said the article gave doctors their first hard data.
3253	NYT_ENG_20080721.0096.LDC2009T13	a pilot study-13	jobTitle	pilot-12		1	But because of its size, it's almost like a pilot study.
3279	CNA_ENG_20070922.0017.LDC2009T13	President Chen-5	jobTitle	president-4	1		They noted that President Chen said earlier that he hopes New Zealand can send officials to the meeting as observers.
3285	AFP_ENG_20070224.0397.LDC2009T13	the US president-6	nationality	the US-5	1		I think the US president has nothing to look for in Latin America.
3294	AFP_ENG_20070224.0397.LDC2009T13	other US foes-18	nationality	US-17		1	The South American leader, who was reelected in December, has moved closer to other US foes including Iran and Cuba.
3294	AFP_ENG_20070224.0397.LDC2009T13	The South American leader-4	nationality	American-3	1		The South American leader, who was reelected in December, has moved closer to other US foes including Iran and Cuba.
3528	APW_ENG_20070219.0628.LDC2009T13	Iraqi soldiers-12	nationality	Iraqi-11	1		There has been growing suspicion that militants have posed as Iraqi soldiers in some attacks and ambushes.
3563	APW_ENG_20081031.1009.LDC2009T13	President Cristina Fernandez-18	jobTitle	president-16	1		The Merval plummeted 20 percent more -- its lowest level in four years -- after President Cristina Fernandez proposed the state takeover.
3586	APW_ENG_20070905.0377.LDC2009T13	Afghan and coalition soldiers-4	nationality	Afghan-1	1		Afghan and coalition soldiers in Shah Wali Kot district, in southern Kandahar province, came under attack while on patrol Tuesday.
3592	APW_ENG_20070905.0377.LDC2009T13	President Hamid Karzai-16	jobTitle	president-14	1		Taliban-led militants are waging a bloody resistance campaign against the Western-supported government of President Hamid Karzai, which replaced the hard-line Islamic militia after the U.S. invasion in 2001.
3600	APW_ENG_20071025.1505.LDC2009T13	Former New York city police commissioner ' s case-9	jobTitle	police commissioner-6	1		Former New York city police commissioner ' s case could hurt Giuliani ' s final push for US votes
3633	AFP_ENG_20081031.0279.LDC2009T13	Iranian MPs-11	nationality	Iranian-10	1		A former speaker of parliament has denounced reports that Iranian MPs are being offered government cash to vote against impeaching the interior minister, who lied about his education, the Mehr news agency said Friday.
3637	AFP_ENG_20081031.0279.LDC2009T13	Interior Minister Ali Kordan-18	jobTitle	minister-16		1	However, they were asked to sign an undertaking not to vote to censure Interior Minister Ali Kordan.
3645	AFP_ENG_20081031.0279.LDC2009T13	President Mahmoud Ahmadinejad-14	jobTitle	president-12	1		Kordan replaced Mostafa Pour Mohammadi, who was at odds with President Mahmoud Ahmadinejad.
3649	XIN_ENG_20070131.0263.LDC2009T13	Cote d'Ivoire's President Laurent Gbagbo-8	jobTitle	president-6	1		Representatives from Cote d'Ivoire's President Laurent Gbagbo and the rebels have met in the country's central city of Bouake in the presence of a mediator from Burkina Faso, in an effort for holding direct dialogues demanded by Gbagbo.
3650	XIN_ENG_20070131.0263.LDC2009T13	Burkina Faso's Security Minister Djibril Bassole-17	jobTitle	minister-15		1	Desire Tagro, Gbagbo's special envoy, accompanied by Burkina Faso's Security Minister Djibril Bassole on Tuesday, arrived in Bouake, a stronghold of the rebel group New Forces (NF), with the aim of establishing contacts with NF chief Gillaume Soro.
3650	XIN_ENG_20070131.0263.LDC2009T13	Burkina Faso's Security Minister Djibril Bassole-17	nationality	Burkina Faso-12	1		Desire Tagro, Gbagbo's special envoy, accompanied by Burkina Faso's Security Minister Djibril Bassole on Tuesday, arrived in Bouake, a stronghold of the rebel group New Forces (NF), with the aim of establishing contacts with NF chief Gillaume Soro.
3660	CNA_ENG_20071030.0033.LDC2009T13	fake Republic of China (ROC) passports-28	nationality	Republic of China-24	1		Six Chinese women have been apprehended Monday at the Taiwan Taoyuan International Airport in northern Taiwan for attempting to use fake Republic of China (ROC) passports to transit to the United States, local customs officials said Tuesday.
