SentenceIndex	DocumentId	Entity	Relation	Slotfill	Correct	Incorrect	Sentence
12651	APW_ENG_20081119.0613.LDC2009T13	leader Wolverhampton Wanderers-23	city	Wolverhampton-22			QPR, which plays at Watford on Saturday, is 10th in the 24-team second-tier league, 15 points behind leader Wolverhampton Wanderers.
20536	NYT_ENG_20081212.0130.LDC2009T13	Worcester officials-2	city	Worcester-1			Worcester officials called on residents to leave the fallen branches for street cleanup crews or take them to designated city chipping centers, so the beetles do not spread to other areas.
12755	APW_ENG_20081121.0075.LDC2009T13	Actress Cathy Moriarty-3	jobTitle	actress-1			Actress Cathy Moriarty is 48.
12707	APW_ENG_20081121.0075.LDC2009T13	Actress Christina Applegate-3	jobTitle	actress-1			Actress Christina Applegate is 37.
12717	APW_ENG_20081121.0075.LDC2009T13	Actress Jessica Bowman (Dr. Quinn: Medicine Woman)-12	jobTitle	actress-1			Actress Jessica Bowman (Dr. Quinn: Medicine Woman) is 28.
12695	APW_ENG_20081121.0075.LDC2009T13	Actress Kathryn Crosby-3	jobTitle	actress-1			Actress Kathryn Crosby is 75.
12670	APW_ENG_20081121.0075.LDC2009T13	Actress Salli Richardson-3	jobTitle	actress-1			Actress Salli Richardson- Whitfield (Family Law) is 41.
5248	APW_ENG_20070112.0504.LDC2009T13	wife, fellow Bollywood actress Amrita Singh-13	jobTitle	actress-11			Khan separated in 2005 from his wife, fellow Bollywood actress Amrita Singh, after 14-years of marriage.
10789	APW_ENG_20080429.0128.LDC2009T13	actress Angelina Jolie-14	jobTitle	actress-12			U.S. adoptions have boomed in Vietnam, with Americans -- including actress Angelina Jolie -- adopting more than 1,200 Vietnamese children over the 18 months ending in March.
14183	LTW_ENG_20070908.0142.LDC2009T13	Mabel Mangano, the administrator of the nursing home-16	jobTitle	administrator-12			The day before Katrina made landfall, Mabel Mangano, the administrator of the nursing home, was getting worried calls from relatives of her elderly residents: Shouldn't you evacuate?
2534	AFP_ENG_20080512.0413.LDC2009T13	Henrietta Fore, an administrator-30	jobTitle	administrator-30			We will send two flights of relief supplies in tomorrow, and we will take it one day at a time, said Henrietta Fore, an administrator with the US Agency for International Development (USAID).
153	AFP_ENG_20070208.0449.LDC2009T13	Dick Green, an analyst-19	jobTitle	analyst-19			It can even be called a rare 'blowout' fourth quarter number, Dick Green, an analyst at Briefing.com, said of Disney's earnings.
13687	LTW_ENG_20070314.0171.LDC2009T13	Ross Rubin, an analyst-27	jobTitle	analyst-27			``At the beginning of 2006, we were seeing 42-inch LCDs at about $3,500 or $4,000,'' said Ross Rubin, an analyst with the NPD Group.
12989	APW_ENG_20081210.0985.LDC2009T13	Isabelle Job, analyst-37	jobTitle	analyst-37			With more bad news to come later, industrial performance in the fourth quarter should prove to be devastating in line with the worst recession since the 90's, said Isabelle Job, analyst at Credit Agricole's Calyon.
10518	APW_ENG_20080409.0933.LDC2009T13	Jamie Baker, an analyst-5	jobTitle	analyst-5			Jamie Baker, an analyst with JPMorgan, said in a recent note to clients that he expects airline revenue to decline significantly beginning in the April-June second quarter due to the one-two punch of costly fuel and a possible recession.
9826	APW_ENG_20071221.0793.LDC2009T13	Edward Meir, an analyst-50	jobTitle	analyst-50			We most likely will have to wait until mid-January for volume to pick up in most complexes, as (investors) decide which of the countervailing factors at work are likely to dominate the early innings of the New Year, said Edward Meir, an analyst at MF Global UK Ltd., in a research note.
16910	NYT_ENG_20070413.0234.LDC2009T13	J. Scott Carpenter, a deputy assistant secretary of state-28	jobTitle	assistant secretary of state-28			The documents show that the officials involved in making arrangements for the transfer to the State Department included J. Scott Carpenter, a deputy assistant secretary of state.
11934	APW_ENG_20080912.1128.LDC2009T13	U.S. Assistant Secretary of State-5	jobTitle	assistant secretary of state-5			U.S. Assistant Secretary of State Daniel Fried vowed Friday that Washington would back Ukraine in case of a territorial dispute.
922	AFP_ENG_20070619.0343.LDC2009T13	author Salman Rushdie-22	jobTitle	author-20			Britain voiced deep concern Tuesday at reported comments by a Pakistani minister suggesting that the knighthood given to author Salman Rushdie could justify suicide attacks, the Foreign Office said.
20444	NYT_ENG_20081204.0154.LDC2009T13	Christine A. Baker, the author of -38	jobTitle	author-36			Parents who were star athletes may be more likely to take an interest in their daughters' athletic activities, instruct them and participate in sports with them, said Christine A. Baker, the author of Why She Plays: The World of Women's Basketball.
8432	APW_ENG_20070727.0800.LDC2009T13	boxer James Oyebola-5	jobTitle	boxer-3			Former heavyweight boxer James Oyebola died Friday, four days after being shot in the head following a dispute about smoking at a London bar, police said.
16376	NYT_ENG_20070303.0154.LDC2009T13	Boris Berezovsky, a wealthy Russian businessman-19	jobTitle	businessman-19			Litvinenko fled the country after accusing superiors of ordering him to kill Boris Berezovsky, a wealthy Russian businessman.
19640	NYT_ENG_20080425.0070.LDC2009T13	volunteer adviser who'd be Barr's campaign manager-13	jobTitle	campaign manager-13			Russell Verney, a volunteer adviser who'd be Barr's campaign manager, recalled the night in 1992 when maverick Texas billionaire Ross Perot went on Larry King Live and blurted out his intention to run as an independent presidential candidate.
1461	AFP_ENG_20071004.0237.LDC2009T13	father, Captain Jakub Wajda-21	jobTitle	captain-19			Wajda, 81, said he was speaking out after learning that Katyn victims including his father, Captain Jakub Wajda, were to receive posthumous promotions.
9677	APW_ENG_20071207.1609.LDC2009T13	CEO Bill Allen-15	jobTitle	ceo-13			A key witness in Kott's trial was VECO founder and former CEO Bill Allen, who along with a company vice president, Rick Smith, has pleaded guilty to bribing Kott and other lawmakers.
9404	APW_ENG_20071112.0778.LDC2009T13	Chancellor Angela Merkel-15	jobTitle	chancellor-13			While France has suggested new European Union economic sanctions against Iran, Chancellor Angela Merkel has made clear that Germany wants to concentrate on negotiating sanctions at the U.N.
3792	AFP_ENG_20081011.0405.LDC2009T13	German Chancellor Angela Merkel-9	jobTitle	chancellor-7			French President Nicolas Sarkozy and German Chancellor Angela Merkel were to hold talks Saturday at General Charles de Gaulle's graveside in Colombey-les- deux-Eglises and on Sunday the leaders of all 15 eurozone members will gather in Paris.
17699	NYT_ENG_20070716.0094.LDC2009T13	Stuart Hoffman, chief economist-22	jobTitle	chief economist-22			For all the gyrations, the economy is on a moderate growth track, said Stuart Hoffman, chief economist at PNC Financial in Pittsburgh.
1228	AFP_ENG_20070822.0298.LDC2009T13	Roland Nash, chief economist-33	jobTitle	chief economist-33			There is a sort of recognition amongst the larger emerging markets that they should have more say on what happens in international financial institutions, said Roland Nash, chief economist at Renaissance Capital.
19635	NYT_ENG_20080425.0070.LDC2009T13	Barr, whose wife, Jeri, is chief executive officer of the nonprofit Center-40	jobTitle	chief executive officer-36			Certainly what little sphere of privacy we've been able to recapture over the last couple of years will dissipate immediately, said Barr, whose wife, Jeri, is chief executive officer of the nonprofit Center for Family Resources in North Metro-Atlanta.
11971	APW_ENG_20080916.1357.LDC2009T13	Chairman and Chief Executive Lloyd Blankfein-13	jobTitle	chief executive-11			After two years of record profits, Chairman and Chief Executive Lloyd Blankfein has been the only CEO to navigate his firm through the market dislocation without posting a loss or major write-downs.
9483	APW_ENG_20071114.0707.LDC2009T13	Chief Executive Michael O'Leary-4	jobTitle	chief executive-2			Chief Executive Michael O'Leary said Ryanair had waited two years for EU authorities to act on the airline's original complaint against German state aid to build and operate Terminal 2 in Munich.
5172	APW_ENG_20070111.0699.LDC2009T13	Infosys Chief Executive Nandan Nilekani-22	jobTitle	chief executive-20			We do not see any reduction in global spending on IT (information technology, said Infosys Chief Executive Nandan Nilekani.
10515	APW_ENG_20080409.0933.LDC2009T13	Gerard Arpey, the chief executive of American-8	jobTitle	chief executive-6			Gerard Arpey, the chief executive of American and its parent, AMR Corp., apologized for the inconvenience and said the airline was working to comply with FAA orders.
17696	NYT_ENG_20070716.0094.LDC2009T13	Jim Swanson, chief investment strategist-17	jobTitle	chief investment strategist-17			There are still some rough days ahead, said Jim Swanson, chief investment strategist at MFS Investment Management in Boston.
9500	APW_ENG_20071116.0628.LDC2009T13	Airbus Chief Operating Officer Fabrice Bregier-6	jobTitle	chief operating officer-4			Airbus Chief Operating Officer Fabrice Bregier said late Thursday that seven Etihad employees were among the wounded.
20301	NYT_ENG_20081101.0132.LDC2009T13	David Axelrod, Obama's chief strategist-39	jobTitle	chief strategist-39			People are suspicious about stories that surface in the last 72 hours of a national campaign, and I think they're going to put it in that context, David Axelrod, Obama's chief strategist, told reporters on Saturday.
2477	AFP_ENG_20080426.0409.LDC2009T13	Acting Chief Veterinary Officer Alick Simmons-43	jobTitle	chief veterinary officer-41			While initial tests show that this puppy has tested positive for rabies, this shows that the system is working and the case has been picked up while the animal is in quarantine, said Acting Chief Veterinary Officer Alick Simmons.
7987	APW_ENG_20070703.1244.LDC2009T13	Mufti Hamidullah Jan, a cleric at the Jamia Ashrafia madrassa-15	jobTitle	cleric-10			Addressing the protesters, Mufti Hamidullah Jan, a cleric at the Jamia Ashrafia madrassa, vowed to send his students to Islamabad if the government did not stop its action at the Red Mosque.
6328	APW_ENG_20070306.0867.LDC2009T13	brother, who was the top cleric in one of Mogadishu's main mosques-19	jobTitle	cleric-12			Maslah Mohamed Abdi said his brother, who was the top cleric in one of Mogadishu's main mosques, was killed outside his home.
7818	APW_ENG_20070621.1381.LDC2009T13	Lee Hamilton, the Democratic co-chairman of the Iraq Study Group-11	jobTitle	co-chairman-6			Lee Hamilton, the Democratic co-chairman of the Iraq Study Group, said in an interview Thursday that he is up for the job but did not want to pick apart the work of Petraeus or Crocker.
17550	NYT_ENG_20070626.0176.LDC2009T13	Steve Bailey, a Globe columnist-6	jobTitle	columnist-6			Steve Bailey, a Globe columnist, can be reached at E_M_A_I_L or at 617-929-2902.
100	AFP_ENG_20070122.0520.LDC2009T13	critic Richard Roeper-37	jobTitle	critic-35			Simpson has been nominated for Employee of the Month, while Lohan, who last week entered a rehabilitation centre, received a nod for Just My Luck, dismissed by prominent critic Richard Roeper as a real piece of junk.
10262	APW_ENG_20080306.1575.LDC2009T13	Defender Gilberto-2	jobTitle	defender-1			Defender Gilberto, who was making his debut after joining Spurs in January, gave the ball away to Farfan midway inside his own half and the PSV midfielder ran forward before curling a shot past Tottenham goalkeeper Paul Robinson.
4183	AFP_ENG_20081118.0095.LDC2009T13	Chelsea defender John Terry-4	jobTitle	defender-2			Chelsea defender John Terry said Tuesday he refuses to believe any of England's injured stars would willingly spurn the chance to play for their country - especially against Germany.
5520	APW_ENG_20070125.1356.LDC2009T13	defender Ugo Ehiogu-9	jobTitle	defender-7			Also on Thursday, Middlesbrough released defender Ugo Ehiogu and midfielder Ray Parlour.
17120	NYT_ENG_20070510.0270.LDC2009T13	Brownlow M. Speer, a state public defender-8	jobTitle	defender-8			Brownlow M. Speer, a state public defender who represented Suliveres in the challenge, praised the ruling.
2252	AFP_ENG_20080320.0372.LDC2009T13	Bayern Munich defender Willy Sagnol-11	jobTitle	defender-9			Two notable omissions were those of Bayern Munich defender Willy Sagnol, who was on the bench in Saturday Bundesliga action but whom Domenech described as injured, and Juventus striker David Trezeguet.
7781	APW_ENG_20070621.0078.LDC2009T13	U.S. Defense Secretary Robert Gates-18	jobTitle	defense secretary-16			Six years in the making, the new center was inaugurated recently by U.S. Defense Secretary Robert Gates for the 63rd anniversary of the start of Operation Overlord that helped end the war.
7812	APW_ENG_20070621.1381.LDC2009T13	Defense Secretary Robert Gates-26	jobTitle	defense secretary-24			We should remember we went into Iraq on a bipartisan basis, Shays wrote in a June 12 letter to Defense Secretary Robert Gates.
